5.296273550000000000e+08,1.823000000000000000e+03,1.762000000000000000e+03,2.351000000000000000e+03
5.297273550000000000e+08,1.819000000000000000e+03,1.761000000000000000e+03,2.350000000000000000e+03
5.298273550000000000e+08,1.815000000000000000e+03,1.765000000000000000e+03,2.352000000000000000e+03
5.299273550000000000e+08,1.813000000000000000e+03,1.766000000000000000e+03,2.351000000000000000e+03
5.300273550000000000e+08,1.817000000000000000e+03,1.759000000000000000e+03,2.352000000000000000e+03
5.301273550000000000e+08,1.840000000000000000e+03,1.788000000000000000e+03,2.271000000000000000e+03
5.302273550000000000e+08,1.808000000000000000e+03,1.766000000000000000e+03,2.355000000000000000e+03
5.303273550000000000e+08,1.811000000000000000e+03,1.565000000000000000e+03,2.401000000000000000e+03
5.304273550000000000e+08,1.856000000000000000e+03,1.531000000000000000e+03,2.377000000000000000e+03
5.305273550000000000e+08,1.770000000000000000e+03,2.034000000000000000e+03,2.395000000000000000e+03
5.306273550000000000e+08,1.729000000000000000e+03,2.259000000000000000e+03,2.288000000000000000e+03
5.307273550000000000e+08,2.036000000000000000e+03,1.316000000000000000e+03,2.359000000000000000e+03
5.308273550000000000e+08,1.894000000000000000e+03,1.409000000000000000e+03,2.357000000000000000e+03
5.309273550000000000e+08,1.749000000000000000e+03,2.599000000000000000e+03,2.375000000000000000e+03
5.310273550000000000e+08,2.006000000000000000e+03,1.708000000000000000e+03,2.367000000000000000e+03
5.311273550000000000e+08,1.903000000000000000e+03,1.152000000000000000e+03,2.349000000000000000e+03
5.312273550000000000e+08,1.819000000000000000e+03,2.175000000000000000e+03,2.419000000000000000e+03
5.313273550000000000e+08,1.947000000000000000e+03,1.894000000000000000e+03,2.359000000000000000e+03
5.314273550000000000e+08,1.871000000000000000e+03,9.410000000000000000e+02,2.353000000000000000e+03
5.315273550000000000e+08,1.791000000000000000e+03,2.113000000000000000e+03,2.367000000000000000e+03
5.316273550000000000e+08,1.850000000000000000e+03,2.319000000000000000e+03,2.287000000000000000e+03
5.317273550000000000e+08,1.991000000000000000e+03,1.341000000000000000e+03,2.373000000000000000e+03
5.318273550000000000e+08,1.910000000000000000e+03,1.338000000000000000e+03,2.375000000000000000e+03
5.319273550000000000e+08,1.823000000000000000e+03,2.343000000000000000e+03,2.352000000000000000e+03
5.320273550000000000e+08,1.985000000000000000e+03,2.064000000000000000e+03,2.369000000000000000e+03
5.321273550000000000e+08,1.827000000000000000e+03,1.088000000000000000e+03,2.353000000000000000e+03
5.322273550000000000e+08,1.911000000000000000e+03,1.968000000000000000e+03,2.333000000000000000e+03
5.323273550000000000e+08,1.776000000000000000e+03,2.113000000000000000e+03,2.350000000000000000e+03
5.324273550000000000e+08,1.828000000000000000e+03,1.669000000000000000e+03,2.355000000000000000e+03
5.325273550000000000e+08,1.855000000000000000e+03,1.762000000000000000e+03,2.343000000000000000e+03
5.326273550000000000e+08,1.827000000000000000e+03,1.840000000000000000e+03,2.363000000000000000e+03
5.327273550000000000e+08,2.032000000000000000e+03,2.000000000000000000e+03,2.343000000000000000e+03
5.328273550000000000e+08,1.392000000000000000e+03,1.651000000000000000e+03,2.386000000000000000e+03
5.329273550000000000e+08,1.664000000000000000e+03,1.783000000000000000e+03,2.447000000000000000e+03
5.330273550000000000e+08,2.125000000000000000e+03,1.725000000000000000e+03,2.369000000000000000e+03
5.331273550000000000e+08,2.129000000000000000e+03,1.808000000000000000e+03,2.383000000000000000e+03
5.332273550000000000e+08,1.416000000000000000e+03,1.670000000000000000e+03,2.355000000000000000e+03
5.333273550000000000e+08,1.442000000000000000e+03,1.710000000000000000e+03,2.330000000000000000e+03
