1.221356386000000000e+09,1.821000000000000000e+03,1.692000000000000000e+03,2.346000000000000000e+03,1.803700000000000000e+05
1.221376388000000000e+09,1.815000000000000000e+03,1.714000000000000000e+03,2.347000000000000000e+03,1.816460000000000000e+05
1.221396391000000000e+09,1.819000000000000000e+03,1.719000000000000000e+03,2.352000000000000000e+03,1.826190000000000000e+05
1.221416393000000000e+09,1.814000000000000000e+03,1.718000000000000000e+03,2.351000000000000000e+03,1.834930000000000000e+05
1.221436396000000000e+09,1.819000000000000000e+03,1.717000000000000000e+03,2.351000000000000000e+03,1.844120000000000000e+05
1.221456398000000000e+09,1.815000000000000000e+03,1.718000000000000000e+03,2.352000000000000000e+03,1.851230000000000000e+05
1.221476401000000000e+09,1.815000000000000000e+03,1.715000000000000000e+03,2.351000000000000000e+03,1.853740000000000000e+05
1.221496404000000000e+09,1.812000000000000000e+03,1.715000000000000000e+03,2.352000000000000000e+03,1.851820000000000000e+05
1.221516408000000000e+09,1.815000000000000000e+03,1.715000000000000000e+03,2.347000000000000000e+03,1.847160000000000000e+05
1.221536411000000000e+09,1.818000000000000000e+03,1.714000000000000000e+03,2.349000000000000000e+03,1.838930000000000000e+05
1.221556414000000000e+09,1.814000000000000000e+03,1.712000000000000000e+03,2.351000000000000000e+03,1.830880000000000000e+05
1.221576416000000000e+09,1.815000000000000000e+03,1.713000000000000000e+03,2.347000000000000000e+03,1.826230000000000000e+05
1.221596418000000000e+09,1.818000000000000000e+03,1.715000000000000000e+03,2.351000000000000000e+03,1.822000000000000000e+05
1.221616421000000000e+09,1.821000000000000000e+03,1.714000000000000000e+03,2.349000000000000000e+03,1.815660000000000000e+05
1.221636424000000000e+09,1.815000000000000000e+03,1.714000000000000000e+03,2.349000000000000000e+03,1.807690000000000000e+05
1.221656426000000000e+09,1.815000000000000000e+03,1.716000000000000000e+03,2.350000000000000000e+03,1.797720000000000000e+05
1.221676429000000000e+09,1.815000000000000000e+03,1.712000000000000000e+03,2.350000000000000000e+03,1.792290000000000000e+05
1.221696432000000000e+09,1.817000000000000000e+03,1.714000000000000000e+03,2.347000000000000000e+03,1.793080000000000000e+05
1.221716434000000000e+09,1.814000000000000000e+03,1.713000000000000000e+03,2.351000000000000000e+03,1.796050000000000000e+05
1.221736436000000000e+09,1.818000000000000000e+03,1.714000000000000000e+03,2.349000000000000000e+03,1.797690000000000000e+05
1.221756438000000000e+09,1.817000000000000000e+03,1.712000000000000000e+03,2.351000000000000000e+03,1.798370000000000000e+05
1.221776440000000000e+09,1.812000000000000000e+03,1.717000000000000000e+03,2.351000000000000000e+03,1.799140000000000000e+05
1.221796443000000000e+09,1.815000000000000000e+03,1.713000000000000000e+03,2.353000000000000000e+03,1.800400000000000000e+05
1.221816446000000000e+09,1.813000000000000000e+03,1.715000000000000000e+03,2.352000000000000000e+03,1.801710000000000000e+05
1.221836448000000000e+09,1.821000000000000000e+03,1.714000000000000000e+03,2.350000000000000000e+03,1.803160000000000000e+05
1.221856450000000000e+09,1.815000000000000000e+03,1.713000000000000000e+03,2.347000000000000000e+03,1.804790000000000000e+05
1.221876452000000000e+09,1.815000000000000000e+03,1.717000000000000000e+03,2.351000000000000000e+03,1.807700000000000000e+05
1.221896455000000000e+09,1.819000000000000000e+03,1.715000000000000000e+03,2.351000000000000000e+03,1.809800000000000000e+05
1.221916457000000000e+09,1.820000000000000000e+03,1.713000000000000000e+03,2.349000000000000000e+03,1.811890000000000000e+05
1.221936459000000000e+09,1.818000000000000000e+03,1.713000000000000000e+03,2.351000000000000000e+03,1.813780000000000000e+05
1.221956462000000000e+09,1.817000000000000000e+03,1.721000000000000000e+03,2.351000000000000000e+03,1.814870000000000000e+05
1.221976464000000000e+09,1.819000000000000000e+03,1.715000000000000000e+03,2.347000000000000000e+03,1.815660000000000000e+05
1.221996467000000000e+09,1.817000000000000000e+03,1.712000000000000000e+03,2.349000000000000000e+03,1.817520000000000000e+05
1.222016469000000000e+09,1.816000000000000000e+03,1.715000000000000000e+03,2.351000000000000000e+03,1.820200000000000000e+05
1.222036472000000000e+09,1.814000000000000000e+03,1.716000000000000000e+03,2.351000000000000000e+03,1.822020000000000000e+05
1.222056474000000000e+09,1.815000000000000000e+03,1.712000000000000000e+03,2.347000000000000000e+03,1.822340000000000000e+05
1.222076476000000000e+09,1.818000000000000000e+03,1.715000000000000000e+03,2.347000000000000000e+03,1.821760000000000000e+05
1.222096479000000000e+09,1.814000000000000000e+03,1.713000000000000000e+03,2.350000000000000000e+03,1.822060000000000000e+05
1.222116480000000000e+09,1.819000000000000000e+03,1.716000000000000000e+03,2.351000000000000000e+03,1.822990000000000000e+05
1.222136483000000000e+09,1.819000000000000000e+03,1.717000000000000000e+03,2.350000000000000000e+03,1.823800000000000000e+05
1.222156486000000000e+09,1.815000000000000000e+03,1.714000000000000000e+03,2.347000000000000000e+03,1.824160000000000000e+05
1.222176488000000000e+09,1.815000000000000000e+03,1.717000000000000000e+03,2.352000000000000000e+03,1.824480000000000000e+05
1.222196490000000000e+09,1.814000000000000000e+03,1.715000000000000000e+03,2.352000000000000000e+03,1.824450000000000000e+05
1.222216493000000000e+09,1.818000000000000000e+03,1.712000000000000000e+03,2.345000000000000000e+03,1.824250000000000000e+05
1.222236495000000000e+09,1.819000000000000000e+03,1.717000000000000000e+03,2.346000000000000000e+03,1.824400000000000000e+05
1.222256497000000000e+09,1.817000000000000000e+03,1.714000000000000000e+03,2.350000000000000000e+03,1.824100000000000000e+05
1.222276500000000000e+09,1.817000000000000000e+03,1.715000000000000000e+03,2.349000000000000000e+03,1.820990000000000000e+05
1.222296502000000000e+09,1.815000000000000000e+03,1.714000000000000000e+03,2.351000000000000000e+03,1.814390000000000000e+05
1.222316505000000000e+09,1.814000000000000000e+03,1.714000000000000000e+03,2.351000000000000000e+03,1.806890000000000000e+05
1.222336506000000000e+09,1.813000000000000000e+03,1.712000000000000000e+03,2.351000000000000000e+03,1.801870000000000000e+05
